"quants","quant","impact"
0,"1%","shipping_2012.tif"
0,"5%","shipping_2012.tif"
0.0857928991317749,"50%","shipping_2012.tif"
0.400064319372177,"95%","shipping_2012.tif"
0.59520560503006,"99%","shipping_2012.tif"
