"quants","quant","impact"
0,"1%","pel_lb_2004.tif"
0,"5%","pel_lb_2004.tif"
3.04301156575093e-05,"50%","pel_lb_2004.tif"
0.00331604084931314,"95%","pel_lb_2004.tif"
0.0155785968527198,"99%","pel_lb_2004.tif"
