"quants","quant","impact"
0,"1%","pel_lb_2003.tif"
0,"5%","pel_lb_2003.tif"
3.18051243084483e-05,"50%","pel_lb_2003.tif"
0.00306423846632242,"95%","pel_lb_2003.tif"
0.0154207097366452,"99%","pel_lb_2003.tif"
