"quants","quant","impact"
0,"1%","shipping_2003.tif"
0,"5%","shipping_2003.tif"
0.0614177510468127,"50%","shipping_2003.tif"
0.346523526668076,"95%","shipping_2003.tif"
0.547582394852945,"99%","shipping_2003.tif"
