"quants","quant","impact"
0,"1%","dem_dest_2010.tif"
0,"5%","dem_dest_2010.tif"
9.39744677452836e-06,"50%","dem_dest_2010.tif"
0.0151692302897573,"95%","dem_dest_2010.tif"
0.114553689956665,"99%","dem_dest_2010.tif"
