"quants","quant","impact"
0,"1%","dem_nondest_hb_2007.tif"
0,"5%","dem_nondest_hb_2007.tif"
2.67841926415713e-07,"50%","dem_nondest_hb_2007.tif"
0.00646945694461465,"95%","dem_nondest_hb_2007.tif"
0.0592310838401318,"99%","dem_nondest_hb_2007.tif"
