"quants","quant","impact"
0,"1%","sst_2006.tif"
0,"5%","sst_2006.tif"
0.267447916666667,"50%","sst_2006.tif"
1.265625,"95%","sst_2006.tif"
1.89270833333333,"99%","sst_2006.tif"
