"quants","quant","impact"
0,"1%","shipping_2007.tif"
0,"5%","shipping_2007.tif"
0.0698176526917864,"50%","shipping_2007.tif"
0.358121694848045,"95%","shipping_2007.tif"
0.560658814201452,"99%","shipping_2007.tif"
