"quants","quant","impact"
0,"1%","dem_dest_2004.tif"
0,"5%","dem_dest_2004.tif"
6.53595132979092e-06,"50%","dem_dest_2004.tif"
0.0198955156492005,"95%","dem_dest_2004.tif"
0.161740648379568,"99%","dem_dest_2004.tif"
