"quants","quant","impact"
0,"1%","dem_dest_2008.tif"
0,"5%","dem_dest_2008.tif"
9.1950826883157e-06,"50%","dem_dest_2008.tif"
0.0155547504787484,"95%","dem_dest_2008.tif"
0.117707231955412,"99%","dem_dest_2008.tif"
