"quants","quant","impact"
0,"1%","sst_2003.tif"
0,"5%","sst_2003.tif"
0.168750002980232,"50%","sst_2003.tif"
0.970312535762787,"95%","sst_2003.tif"
1.30781257152557,"99%","sst_2003.tif"
