"quants","quant","impact"
0,"1%","shipping_2013.tif"
0,"5%","shipping_2013.tif"
0.0877169296145439,"50%","shipping_2013.tif"
0.404229879379272,"95%","shipping_2013.tif"
0.599985301494598,"99%","shipping_2013.tif"
