"quants","quant","impact"
0,"1%","pel_lb_2012.tif"
0,"5%","pel_lb_2012.tif"
2.56746116065187e-05,"50%","pel_lb_2012.tif"
0.00319751934148371,"95%","pel_lb_2012.tif"
0.0159359481185675,"99%","pel_lb_2012.tif"
