"quants","quant","impact"
0,"1%","pel_hb_2003.tif"
0,"5%","pel_hb_2003.tif"
0.000470338069135323,"50%","pel_hb_2003.tif"
0.0402779877185822,"95%","pel_hb_2003.tif"
0.238612934947014,"99%","pel_hb_2003.tif"
