"quants","quant","impact"
0,"1%","pel_hb_2005.tif"
0,"5%","pel_hb_2005.tif"
0.000379663309617411,"50%","pel_hb_2005.tif"
0.0391254770236839,"95%","pel_hb_2005.tif"
0.220593066402486,"99%","pel_hb_2005.tif"
