"quants","quant","impact"
0,"1%","shipping_2008.tif"
0,"5%","shipping_2008.tif"
0.0731409266591072,"50%","shipping_2008.tif"
0.362922549247742,"95%","shipping_2008.tif"
0.563849294185616,"99%","shipping_2008.tif"
