"quants","quant","impact"
0,"1%","dem_nondest_hb_2011.tif"
0,"5%","dem_nondest_hb_2011.tif"
1.16074112099795e-07,"50%","dem_nondest_hb_2011.tif"
0.00593814393505454,"95%","dem_nondest_hb_2011.tif"
0.0604125559329987,"99%","dem_nondest_hb_2011.tif"
