"quants","quant","impact"
0,"1%","dem_nondest_hb_2003.tif"
0,"5%","dem_nondest_hb_2003.tif"
2.55172352581212e-07,"50%","dem_nondest_hb_2003.tif"
0.00733001483604312,"95%","dem_nondest_hb_2003.tif"
0.0704067200422287,"99%","dem_nondest_hb_2003.tif"
