"quants","quant","impact"
0,"1%","dem_nondest_hb_2010.tif"
0,"5%","dem_nondest_hb_2010.tif"
1.02213427055631e-07,"50%","dem_nondest_hb_2010.tif"
0.00567666906863451,"95%","dem_nondest_hb_2010.tif"
0.059875275939703,"99%","dem_nondest_hb_2010.tif"
