"quants","quant","impact"
0,"1%","dem_dest_2005.tif"
0,"5%","dem_dest_2005.tif"
4.78370020573493e-06,"50%","dem_dest_2005.tif"
0.0169289633631706,"95%","dem_dest_2005.tif"
0.129910588264465,"99%","dem_dest_2005.tif"
