"quants","quant","impact"
0.00320053846162521,"1%","oa_2005.tif"
0.0986892743675213,"5%","oa_2005.tif"
0.268554564175803,"50%","oa_2005.tif"
0.859181606555976,"95%","oa_2005.tif"
1.16666666666667,"99%","oa_2005.tif"
