"quants","quant","impact"
0,"1%","dem_nondest_lb_2008.tif"
0,"5%","dem_nondest_lb_2008.tif"
1.79869097394203e-09,"50%","dem_nondest_lb_2008.tif"
0.00161765364464372,"95%","dem_nondest_lb_2008.tif"
0.0282052662223577,"99%","dem_nondest_lb_2008.tif"
