"quants","quant","impact"
0,"1%","dem_nondest_hb_2009.tif"
0,"5%","dem_nondest_hb_2009.tif"
1.1185445385656e-07,"50%","dem_nondest_hb_2009.tif"
0.00598908598899437,"95%","dem_nondest_hb_2009.tif"
0.0603120375240921,"99%","dem_nondest_hb_2009.tif"
