"quants","quant","impact"
0,"1%","pel_lb_2013.tif"
0,"5%","pel_lb_2013.tif"
2.6468983535184e-05,"50%","pel_lb_2013.tif"
0.00315944171818103,"95%","pel_lb_2013.tif"
0.0152463690070192,"99%","pel_lb_2013.tif"
