"quants","quant","impact"
0,"1%","pel_hb_2013.tif"
0,"5%","pel_hb_2013.tif"
0.000381011334868436,"50%","pel_hb_2013.tif"
0.0348004567728243,"95%","pel_hb_2013.tif"
0.237015248248409,"99%","pel_hb_2013.tif"
