"quants","quant","impact"
0,"1%","dem_nondest_hb_2013.tif"
0,"5%","dem_nondest_hb_2013.tif"
1.15215546624951e-07,"50%","dem_nondest_hb_2013.tif"
0.00628937972375118,"95%","dem_nondest_hb_2013.tif"
0.0660739477534909,"99%","dem_nondest_hb_2013.tif"
