"quants","quant","impact"
0,"1%","pel_hb_2007.tif"
0,"5%","pel_hb_2007.tif"
0.000353764859028161,"50%","pel_hb_2007.tif"
0.0424136184155941,"95%","pel_hb_2007.tif"
0.257706195116043,"99%","pel_hb_2007.tif"
