"quants","quant","impact"
0.184608817100525,"1%","chi_2011.tif"
0.279695808887482,"5%","chi_2011.tif"
1.03780210018158,"50%","chi_2011.tif"
2.07184219360352,"95%","chi_2011.tif"
2.71969175338745,"99%","chi_2011.tif"
