"quants","quant","impact"
0,"1%","art_fish_2004.tif"
0,"5%","art_fish_2004.tif"
0,"50%","art_fish_2004.tif"
0,"95%","art_fish_2004.tif"
0.131832495331764,"99%","art_fish_2004.tif"
