"quants","quant","impact"
0.12826943397522,"1%","chi_2013.tif"
0.264403104782104,"5%","chi_2013.tif"
1.04539096355438,"50%","chi_2013.tif"
2.15070533752441,"95%","chi_2013.tif"
3.04630374908447,"99%","chi_2013.tif"
