"quants","quant","impact"
0,"1%","pel_hb_2008.tif"
0,"5%","pel_hb_2008.tif"
0.000328796963146167,"50%","pel_hb_2008.tif"
0.0368467210237223,"95%","pel_hb_2008.tif"
0.24133488251557,"99%","pel_hb_2008.tif"
