"quants","quant","impact"
0,"1%","shipping_2005.tif"
0,"5%","shipping_2005.tif"
0.0642493367195129,"50%","shipping_2005.tif"
0.350526005029678,"95%","shipping_2005.tif"
0.550000011920929,"99%","shipping_2005.tif"
