"quants","quant","impact"
0,"1%","pel_lb_2010.tif"
0,"5%","pel_lb_2010.tif"
2.6015411820194e-05,"50%","pel_lb_2010.tif"
0.00283227377122195,"95%","pel_lb_2010.tif"
0.014531199095649,"99%","pel_lb_2010.tif"
