"quants","quant","impact"
0,"1%","pel_hb_2009.tif"
0,"5%","pel_hb_2009.tif"
0.00035122517017197,"50%","pel_hb_2009.tif"
0.0360123310716808,"95%","pel_hb_2009.tif"
0.229062537264984,"99%","pel_hb_2009.tif"
