"quants","quant","impact"
0,"1%","dem_dest_2006.tif"
0,"5%","dem_dest_2006.tif"
6.66251798975281e-06,"50%","dem_dest_2006.tif"
0.0155779421329498,"95%","dem_dest_2006.tif"
0.12133576720953,"99%","dem_dest_2006.tif"
