"quants","quant","impact"
0,"1%","pel_lb_2009.tif"
0,"5%","pel_lb_2009.tif"
2.52864861683136e-05,"50%","pel_lb_2009.tif"
0.00282520871545332,"95%","pel_lb_2009.tif"
0.0149481181421878,"99%","pel_lb_2009.tif"
