"quants","quant","impact"
0,"1%","pel_lb_2005.tif"
0,"5%","pel_lb_2005.tif"
2.42834317250012e-05,"50%","pel_lb_2005.tif"
0.00283462845535902,"95%","pel_lb_2005.tif"
0.0143431413391009,"99%","pel_lb_2005.tif"
