"quants","quant","impact"
0,"1%","shipping_2006.tif"
0,"5%","shipping_2006.tif"
0.066687389633098,"50%","shipping_2006.tif"
0.354176306264078,"95%","shipping_2006.tif"
0.554969168779133,"99%","shipping_2006.tif"
