"quants","quant","impact"
0.0160951483994722,"1%","oa_2009.tif"
0.107645086944103,"5%","oa_2009.tif"
0.284279078245163,"50%","oa_2009.tif"
0.866623640060425,"95%","oa_2009.tif"
1.20837831497192,"99%","oa_2009.tif"
