"habitat","pressure","value","year"
"coral_reef","art_fish",0.180159313354775,2003
"coral_reef","art_fish",0.181466237027954,2004
"coral_reef","art_fish",0.161049495772514,2005
"coral_reef","art_fish",0.162339822718022,2006
"coral_reef","art_fish",0.165167545037205,2007
"coral_reef","art_fish",0.168073062138758,2008
"coral_reef","art_fish",0.165534794961804,2009
"coral_reef","art_fish",0.158934183988867,2010
"coral_reef","art_fish",0.160437130033062,2011
"coral_reef","art_fish",0.160479725695535,2012
"coral_reef","art_fish",0.163752184719174,2013
"coral_reef","benthic_str",2.43548572283477e-05,2012
"coral_reef","benthic_str",2.43548572283477e-05,2013
"coral_reef","dem_dest",0.0140795758117531,2003
"coral_reef","dem_dest",0.0136648883119134,2004
"coral_reef","dem_dest",0.0116491409490237,2005
"coral_reef","dem_dest",0.0120526759878231,2006
"coral_reef","dem_dest",0.0130976643401964,2007
"coral_reef","dem_dest",0.0124603968801051,2008
"coral_reef","dem_dest",0.0124689616788345,2009
"coral_reef","dem_dest",0.011892487268749,2010
"coral_reef","dem_dest",0.012519687896011,2011
"coral_reef","dem_dest",0.0123626899144828,2012
"coral_reef","dem_dest",0.0127402210360602,2013
"coral_reef","dem_nondest_hb",0.0138647682858436,2003
"coral_reef","dem_nondest_hb",0.0147682031102248,2004
"coral_reef","dem_nondest_hb",0.0129255571418826,2005
"coral_reef","dem_nondest_hb",0.0126629479434601,2006
"coral_reef","dem_nondest_hb",0.0119616329187651,2007
"coral_reef","dem_nondest_hb",0.0120071919505339,2008
"coral_reef","dem_nondest_hb",0.012727364327669,2009
"coral_reef","dem_nondest_hb",0.0133851585089792,2010
"coral_reef","dem_nondest_hb",0.0134822847321732,2011
"coral_reef","dem_nondest_hb",0.0143669858328499,2012
"coral_reef","dem_nondest_hb",0.0144556670051086,2013
"coral_reef","dem_nondest_lb",0.00523249209129938,2003
"coral_reef","dem_nondest_lb",0.00527765603033525,2004
"coral_reef","dem_nondest_lb",0.00489764882245459,2005
"coral_reef","dem_nondest_lb",0.0054001155656187,2006
"coral_reef","dem_nondest_lb",0.00458394689401057,2007
"coral_reef","dem_nondest_lb",0.00544034081995483,2008
"coral_reef","dem_nondest_lb",0.00576456575481833,2009
"coral_reef","dem_nondest_lb",0.00541274711813645,2010
"coral_reef","dem_nondest_lb",0.00425118701850335,2011
