"habitat","year","impact"
"deep_waters",2003,0.20854414987745
"deep_waters",2004,0.228603881499642
"deep_waters",2005,0.265677081127572
"deep_waters",2006,0.286535612215636
"deep_waters",2007,0.301462014021543
"deep_waters",2008,0.311853876920941
"deep_waters",2009,0.354777780115214
"deep_waters",2010,0.422723649119091
"deep_waters",2011,0.43877771703138
"deep_waters",2012,0.457414244718834
"deep_waters",2013,0.485368933071093
