"habitat","year","impact"
"surface_waters",2003,1.05194187941394
"surface_waters",2004,1.10465169408778
"surface_waters",2005,1.20287924570134
"surface_waters",2006,1.24607861885961
"surface_waters",2007,1.28382951689373
"surface_waters",2008,1.31643207352203
"surface_waters",2009,1.39407150105857
"surface_waters",2010,1.49731273616471
"surface_waters",2011,1.52541651025074
"surface_waters",2012,1.53843484993168
"surface_waters",2013,1.55812650738283
