"habitat","year","impact"
"coral_reef",2003,1.51090267290219
"coral_reef",2004,1.47953979894777
"coral_reef",2005,1.45898164255623
"coral_reef",2006,1.48084107324398
"coral_reef",2007,1.58350619756724
"coral_reef",2008,1.70993156890313
"coral_reef",2009,1.90487547273797
"coral_reef",2010,2.23102167019364
"coral_reef",2011,2.30012046030411
"coral_reef",2012,2.34600592896099
"coral_reef",2013,2.3261799621089
