"rgn_id","pressure","value","year"
"global","light",0.000432070013313822,2010
"global","pel_lb",0.0009623411629867,2010
"global","art_fish",0.000977380938672822,2010
"global","dem_nondest_lb",0.000980342296339262,2010
"global","organic",0.00104622658422012,2010
"global","direct_human",0.00143067733317003,2010
"global","dem_nondest_hb",0.00208490373180535,2010
"global","pel_hb",0.00303697958621089,2010
"global","dem_dest",0.00325479144870559,2010
"global","nutrient",0.00333463982086529,2010
"global","slr",0.00947778230582226,2010
"global","shipping",0.114933299749867,2010
"global","oa",0.359225274611185,2010
"global","sst",0.474036636844684,2010
