"rgn_id","pressure","value","year"
"global_3nm","pel_lb",0.00711028553787055,2003
"global_3nm","light",0.0105245866211028,2003
"global_3nm","art_fish",0.0144048299533908,2003
"global_3nm","dem_nondest_lb",0.0162850551740359,2003
"global_3nm","pel_hb",0.0201421145157603,2003
"global_3nm","dem_nondest_hb",0.0404031835211316,2003
"global_3nm","organic",0.0457739373978837,2003
"global_3nm","dem_dest",0.0522354676461966,2003
"global_3nm","direct_human",0.0921800736238228,2003
"global_3nm","shipping",0.110546128604779,2003
"global_3nm","slr",0.143296873536916,2003
"global_3nm","nutrient",0.154976573685661,2003
"global_3nm","sst",0.169712308421059,2003
"global_3nm","oa",0.169842644544892,2003
