"rgn_id","pressure","value","year"
"global","light",0.000221061168767687,2004
"global","art_fish",0.000899753883000837,2004
"global","dem_nondest_lb",0.000928593960378187,2004
"global","organic",0.000959318672143925,2004
"global","pel_lb",0.00107092767934655,2004
"global","direct_human",0.00140212497137752,2004
"global","dem_nondest_hb",0.00216585762536617,2004
"global","pel_hb",0.00275021803240012,2004
"global","nutrient",0.00328692633225995,2004
"global","dem_dest",0.00351892478789886,2004
"global","slr",0.00620530425653524,2004
"global","shipping",0.100214699565141,2004
"global","sst",0.254033896481933,2004
"global","oa",0.313608842361536,2004
