"rgn_id","pressure","value","year"
"global","light",0.000363409451844495,2012
"global","art_fish",0.000980121483431216,2012
"global","dem_nondest_lb",0.000987453051891547,2012
"global","pel_lb",0.00102184924685371,2012
"global","organic",0.00106548186083945,2012
"global","direct_human",0.0014391347113312,2012
"global","dem_nondest_hb",0.00214297871888669,2012
"global","pel_hb",0.00294849145535392,2012
"global","nutrient",0.00335725744340307,2012
"global","dem_dest",0.00336118576286084,2012
"global","slr",0.0112561632291512,2012
"global","shipping",0.121459000042767,2012
"global","oa",0.367595417812356,2012
"global","sst",0.513671745595852,2012
