"rgn_id","pressure","value","year"
"global_3nm","pel_lb",0.00506117854470184,2009
"global_3nm","light",0.012695320483302,2009
"global_3nm","dem_nondest_lb",0.0230104344258471,2009
"global_3nm","pel_hb",0.0306284193635841,2009
"global_3nm","dem_nondest_hb",0.0330726749493369,2009
"global_3nm","dem_dest",0.0380113793537876,2009
"global_3nm","organic",0.0501617023203262,2009
"global_3nm","art_fish",0.08653979848233,2009
"global_3nm","direct_human",0.0940590307094693,2009
"global_3nm","shipping",0.11961140322736,2009
"global_3nm","nutrient",0.152384744943052,2009
"global_3nm","slr",0.190234274436939,2009
"global_3nm","oa",0.192923762596506,2009
"global_3nm","sst",0.263935293797275,2009
