"rgn_id","pressure","value","year","rgn_name"
1,"art_fish",6.16776521935407e-06,2011,"Cocos Islands"
2,"art_fish",1.61802234670177e-05,2011,"Christmas Island"
3,"art_fish",3.17604661768552e-06,2011,"Norfolk Island"
4,"art_fish",0,2011,"Macquarie Island"
5,"art_fish",2.67967309055875e-05,2011,"New Caledonia"
6,"art_fish",0,2011,"Vanuatu"
7,"art_fish",3.9629556289202e-05,2011,"Solomon Islands"
8,"art_fish",2.56190133035633e-05,2011,"Palau"
9,"art_fish",1.11071539632401e-05,2011,"Micronesia"
10,"art_fish",8.13425041247367e-06,2011,"Nauru"
11,"art_fish",5.78381073060454e-08,2011,"Marshall Islands"
12,"art_fish",0,2011,"Wake Island"
13,"art_fish",3.58923808754682e-06,2011,"Northern Mariana Islands and Guam"
14,"art_fish",0.00815907053303198,2011,"Taiwan"
15,"art_fish",0.00084824904438533,2011,"Philippines"
16,"art_fish",8.72024958075405e-05,2011,"Australia"
17,"art_fish",1.96912513507717e-05,2011,"Papua New Guinea"
18,"art_fish",0.000834367676878739,2011,"Fiji"
19,"art_fish",1.31233452085953e-06,2011,"Tuvalu"
20,"art_fish",0.00279268764604821,2011,"South Korea"
21,"art_fish",0.00824590044832277,2011,"North Korea"
24,"art_fish",0.00253838024065145,2011,"Cambodia"
25,"art_fish",0.00971089421333222,2011,"Thailand"
26,"art_fish",0.0120126730392376,2011,"Andaman and Nicobar"
28,"art_fish",0.0020320081271233,2011,"Comoro Islands"
29,"art_fish",0.00056650010267042,2011,"Mayotte"
30,"art_fish",1.68404389079506e-05,2011,"Glorioso Islands"
31,"art_fish",3.45576450902356e-06,2011,"Seychelles"
32,"art_fish",3.76543314359081e-06,2011,"Reunion"
33,"art_fish",1.26662501533869e-05,2011,"Juan de Nova Island"
34,"art_fish",2.53918821700176e-06,2011,"Bassas da India"
35,"art_fish",3.11831177036228e-06,2011,"Ile Europa"
36,"art_fish",6.88873784605304e-07,2011,"Ile Tromelin"
37,"art_fish",6.40323094029675e-05,2011,"Mauritius"
38,"art_fish",1.26752760343201e-06,2011,"British Indian Ocean Territory"
39,"art_fish",0.000444020693083408,2011,"Maldives"
40,"art_fish",0.00113637940311569,2011,"Sri Lanka"
41,"art_fish",0.00268573976360582,2011,"Mozambique"
42,"art_fish",0.000806254758397668,2011,"Madagascar"
43,"art_fish",0.00235685015841333,2011,"Kenya"
44,"art_fish",0.000347033539736945,2011,"Somalia"
45,"art_fish",0.00149359919386402,2011,"Eritrea"
46,"art_fish",0.0062034285734901,2011,"Djibouti"
47,"art_fish",0.00177981710598633,2011,"Yemen"
48,"art_fish",0.00232096497712919,2011,"Oman"
49,"art_fish",0.0203662370255876,2011,"Sudan"
50,"art_fish",0.0239684346466649,2011,"Saudi Arabia"
51,"art_fish",0.0153882518774283,2011,"Kuwait"
52,"art_fish",0.0191063204172607,2011,"Bahrain"
53,"art_fish",0.0103493005769756,2011,"Pakistan"
54,"art_fish",0.0108149747876735,2011,"United Arab Emirates"
55,"art_fish",0.000107306497813342,2011,"Azores"
56,"art_fish",4.54589301544559e-05,2011,"Cape Verde"
57,"art_fish",1.79594651644447e-05,2011,"Madeira"
58,"art_fish",5.22460973132482e-05,2011,"Canary Islands"
59,"art_fish",0.00084840112044058,2011,"Belgium"
60,"art_fish",2.15455689948766e-05,2011,"Gibraltar"
61,"art_fish",0.00858262805564768,2011,"Tunisia"
62,"art_fish",7.1190363372769e-05,2011,"Morocco"
63,"art_fish",0.0013181511017303,2011,"Western Sahara"
64,"art_fish",0.0130778450508415,2011,"Mauritania"
