"rgn_id","pressure","value","rgn_name"
1,"art_fish",-4.99057212312069e-06,"Cocos Islands"
2,"art_fish",-0.000189641933875429,"Christmas Island"
3,"art_fish",-6.57457948549785e-05,"Norfolk Island"
4,"art_fish",0,"Macquarie Island"
5,"art_fish",-6.03511100320864e-05,"New Caledonia"
6,"art_fish",0,"Vanuatu"
7,"art_fish",-5.74648276181902e-05,"Solomon Islands"
8,"art_fish",-1.6672436620502e-05,"Palau"
9,"art_fish",4.90216544852596e-05,"Micronesia"
10,"art_fish",-1.01003059310328e-05,"Nauru"
11,"art_fish",-2.27216574966403e-06,"Marshall Islands"
12,"art_fish",0,"Wake Island"
13,"art_fish",-1.55131031396268e-05,"Northern Mariana Islands and Guam"
14,"art_fish",-0.00111350266054313,"Taiwan"
15,"art_fish",-8.92773455740719e-06,"Philippines"
16,"art_fish",-6.90087960828624e-05,"Australia"
17,"art_fish",-4.91862724894269e-07,"Papua New Guinea"
18,"art_fish",-0.000108970010252195,"Fiji"
19,"art_fish",-1.02818757592116e-05,"Tuvalu"
20,"art_fish",-0.00209749090624173,"South Korea"
21,"art_fish",-0.000618215851311795,"North Korea"
24,"art_fish",-0.000140772873741892,"Cambodia"
25,"art_fish",4.95704434898854e-05,"Thailand"
26,"art_fish",0.00801517903262448,"Andaman and Nicobar"
28,"art_fish",0.00476342020790173,"Comoro Islands"
29,"art_fish",-0.00012899141018368,"Mayotte"
30,"art_fish",7.15271286852922e-06,"Glorioso Islands"
31,"art_fish",8.18732192055421e-07,"Seychelles"
32,"art_fish",-0.000105567915379323,"Reunion"
33,"art_fish",1.47521911384e-06,"Juan de Nova Island"
34,"art_fish",-1.04833269500759e-06,"Bassas da India"
35,"art_fish",-1.20128625171439e-06,"Ile Europa"
36,"art_fish",1.8742322876557e-06,"Ile Tromelin"
37,"art_fish",-0.00044560263445516,"Mauritius"
38,"art_fish",5.69848477731991e-06,"British Indian Ocean Territory"
39,"art_fish",-0.000193113968405389,"Maldives"
40,"art_fish",-3.72178198429081e-05,"Sri Lanka"
41,"art_fish",0.00137861271496192,"Mozambique"
42,"art_fish",-7.4907313552747e-05,"Madagascar"
43,"art_fish",0.000140074250516599,"Kenya"
44,"art_fish",5.9429025549607e-06,"Somalia"
45,"art_fish",-0.000125323755407398,"Eritrea"
46,"art_fish",-0.000185609369459944,"Djibouti"
47,"art_fish",-0.00148984780713616,"Yemen"
48,"art_fish",0.000388532360146724,"Oman"
49,"art_fish",0.00103806986061748,"Sudan"
50,"art_fish",0.00110027025243201,"Saudi Arabia"
