"rgn_id","pressure","value","year","rgn_name"
1,"art_fish",7.01406390701706e-06,2010,"Cocos Islands"
2,"art_fish",1.83255134267813e-05,2010,"Christmas Island"
3,"art_fish",1.69716001050725e-06,2010,"Norfolk Island"
4,"art_fish",0,2010,"Macquarie Island"
5,"art_fish",2.37951922770327e-05,2010,"New Caledonia"
6,"art_fish",0,2010,"Vanuatu"
7,"art_fish",3.93293639574781e-05,2010,"Solomon Islands"
8,"art_fish",2.72652487306923e-05,2010,"Palau"
9,"art_fish",1.03162762469816e-05,2010,"Micronesia"
10,"art_fish",8.9328008361439e-06,2010,"Nauru"
11,"art_fish",8.37688597074583e-08,2010,"Marshall Islands"
12,"art_fish",0,2010,"Wake Island"
13,"art_fish",3.39388476236253e-06,2010,"Northern Mariana Islands and Guam"
14,"art_fish",0.00820423387634887,2010,"Taiwan"
15,"art_fish",0.000841824402639077,2010,"Philippines"
16,"art_fish",9.57174051592853e-05,2010,"Australia"
17,"art_fish",2.11825787155572e-05,2010,"Papua New Guinea"
18,"art_fish",0.000865948741155538,2010,"Fiji"
19,"art_fish",1.2198737231609e-06,2010,"Tuvalu"
20,"art_fish",0.00289148067449474,2010,"South Korea"
21,"art_fish",0.00839381684644307,2010,"North Korea"
24,"art_fish",0.00228414487585315,2010,"Cambodia"
25,"art_fish",0.0101563879282065,2010,"Thailand"
26,"art_fish",0.0128731046048606,2010,"Andaman and Nicobar"
28,"art_fish",0.00517255625991979,2010,"Comoro Islands"
29,"art_fish",0.00133601529551566,2010,"Mayotte"
30,"art_fish",1.69992205308977e-05,2010,"Glorioso Islands"
31,"art_fish",2.66626371070311e-06,2010,"Seychelles"
32,"art_fish",2.86610024009904e-06,2010,"Reunion"
33,"art_fish",1.19907148454317e-05,2010,"Juan de Nova Island"
34,"art_fish",2.76071025322602e-06,2010,"Bassas da India"
35,"art_fish",3.37294359346844e-06,2010,"Ile Europa"
36,"art_fish",7.48867398977702e-07,2010,"Ile Tromelin"
37,"art_fish",6.20884979403754e-05,2010,"Mauritius"
38,"art_fish",9.80418424271776e-07,2010,"British Indian Ocean Territory"
39,"art_fish",0.000445454487563694,2010,"Maldives"
40,"art_fish",0.0010579753745594,2010,"Sri Lanka"
41,"art_fish",0.0025333615508855,2010,"Mozambique"
42,"art_fish",0.000720720710400782,2010,"Madagascar"
43,"art_fish",0.00217918282800877,2010,"Kenya"
44,"art_fish",0.000349110884878151,2010,"Somalia"
45,"art_fish",0.001694288053046,2010,"Eritrea"
46,"art_fish",0.00666675763201764,2010,"Djibouti"
47,"art_fish",0.00189685003194401,2010,"Yemen"
48,"art_fish",0.00229384324627425,2010,"Oman"
49,"art_fish",0.0226752344292302,2010,"Sudan"
50,"art_fish",0.0274439204910588,2010,"Saudi Arabia"
51,"art_fish",0.0196511038190124,2010,"Kuwait"
52,"art_fish",0.0239573923681149,2010,"Bahrain"
53,"art_fish",0.0104868502872971,2010,"Pakistan"
54,"art_fish",0.0112535485015567,2010,"United Arab Emirates"
55,"art_fish",7.77469288414553e-05,2010,"Azores"
56,"art_fish",4.86800655000826e-05,2010,"Cape Verde"
57,"art_fish",1.88367691758306e-05,2010,"Madeira"
58,"art_fish",4.75000150105053e-05,2010,"Canary Islands"
59,"art_fish",0.000258943835953627,2010,"Belgium"
60,"art_fish",1.69025210360359e-05,2010,"Gibraltar"
61,"art_fish",0.00890633778838056,2010,"Tunisia"
62,"art_fish",6.90780817168048e-05,2010,"Morocco"
63,"art_fish",0.00085304967036414,2010,"Western Sahara"
64,"art_fish",0.0117692277303982,2010,"Mauritania"
65,"art_fish",0.0113550745023113,2010,"Gambia"
66,"art_fish",0.0128483661282034,2010,"Senegal"
67,"art_fish",0.00329945064833507,2010,"Libya"
68,"art_fish",0.000505032850639068,2010,"Malta"
69,"art_fish",0.000152996260274665,2010,"Latvia"
70,"art_fish",0.000121771710599529,2010,"Estonia"
71,"art_fish",0.000307791178879228,2010,"Bulgaria"
72,"art_fish",0.000222287862213868,2010,"Romania"
73,"art_fish",0.00385331486055535,2010,"Russia"
74,"art_fish",0.000380753100829898,2010,"Georgia"
75,"art_fish",1.73029692821975e-05,2010,"Ukraine"
76,"art_fish",0.00464628721014002,2010,"Turkey"
77,"art_fish",0.00633721784902486,2010,"Syria"
78,"art_fish",0.00663146605097182,2010,"Lebanon"
79,"art_fish",0.00282582988943405,2010,"Israel"
80,"art_fish",0.00187106076143578,2010,"Greece"
81,"art_fish",0.000489127482368023,2010,"Cyprus"
82,"art_fish",0.00295442588523347,2010,"Albania"
84,"art_fish",0.00170077924353964,2010,"Algeria"
85,"art_fish",4.74881380430493e-05,2010,"Ascension"
86,"art_fish",7.05851918213224e-09,2010,"Saint Helena"
88,"art_fish",8.33873386042246e-06,2010,"Tristan da Cunha"
89,"art_fish",7.95920835435341e-07,2010,"South Georgia and the South Sandwich Islands"
90,"art_fish",0,2010,"Prince Edward Islands"
91,"art_fish",5.31028655364318e-08,2010,"Crozet Islands"
92,"art_fish",2.29558829548755e-09,2010,"Amsterdam Island and Saint Paul Island"
93,"art_fish",7.4728727157316e-06,2010,"Kerguelen Islands"
94,"art_fish",1.1642943921594e-06,2010,"Heard and McDonald Islands"
95,"art_fish",4.35029373185643e-06,2010,"Falkland Islands"
96,"art_fish",0.0303367597954839,2010,"Sierra Leone"
97,"art_fish",0.00231569888249761,2010,"Liberia"
98,"art_fish",0.0481960691620941,2010,"Togo"
99,"art_fish",0.0272323483423533,2010,"Benin"
100,"art_fish",0.0206518637887822,2010,"Republique du Congo"
101,"art_fish",0.00069751150566643,2010,"Namibia"
102,"art_fish",0.00017438839016852,2010,"South Africa"
103,"art_fish",0.00104323278703313,2010,"Sao Tome and Principe"
104,"art_fish",0.00275776351481967,2010,"Equatorial Guinea"
105,"art_fish",0,2010,"Bouvet Island"
106,"art_fish",0.00637627998666116,2010,"Ghana"
107,"art_fish",0,2010,"Clipperton Island"
108,"art_fish",3.08328153744584e-05,2010,"Bermuda"
