"rgn_id","pressure","value","year"
"global","light",0.00027649474846463,2007
"global","dem_nondest_lb",0.000862059628860377,2007
"global","art_fish",0.000934795913285296,2007
"global","pel_lb",0.00102599162595814,2007
"global","organic",0.00106264988189388,2007
"global","direct_human",0.00141702582168108,2007
"global","dem_nondest_hb",0.00209097858439333,2007
"global","pel_hb",0.00322488084255268,2007
"global","nutrient",0.0033557353305319,2007
"global","dem_dest",0.00338839399621087,2007
"global","slr",0.00759106818973836,2007
"global","shipping",0.106051018800525,2007
"global","sst",0.336000107901552,2007
"global","oa",0.351957475674723,2007
