"rgn","pressure","value","year"
"global","chi",0.661315977375591,2003
"global","chi",0.690822157625069,2004
"global","chi",0.756886132260373,2005
"global","chi",0.788734398906423,2006
"global","chi",0.818712134208331,2007
"global","chi",0.841700859091424,2008
"global","chi",0.897163216039429,2009
"global","chi",0.974586555327864,2010
"global","chi",1.00856452003732,2011
"global","chi",1.03098662587336,2012
"global","chi",1.07965731847947,2013
