"rgn_id","pressure","value","year"
"global_3nm","benthic_str",6.86299652885957e-06,2012
"global_3nm","pel_lb",0.00781337936954186,2012
"global_3nm","dem_nondest_lb",0.0151339173437043,2012
"global_3nm","art_fish",0.015684680109066,2012
"global_3nm","pel_hb",0.0207283279750376,2012
"global_3nm","light",0.0210277766882743,2012
"global_3nm","dem_nondest_hb",0.0385863162851135,2012
"global_3nm","uv",0.0482553339343241,2012
"global_3nm","dem_dest",0.0485131867301344,2012
"global_3nm","organic",0.0515166053899403,2012
"global_3nm","direct_human",0.0948805162827314,2012
"global_3nm","shipping",0.12485698447987,2012
"global_3nm","nutrient",0.161513044881471,2012
"global_3nm","oa",0.2036260224979,2012
"global_3nm","slr",0.27134335507549,2012
"global_3nm","sst",0.287196658784321,2012
