"rgn_id","pressure","value","year"
"global_3nm","pel_lb",0.00843747090539583,2011
"global_3nm","dem_nondest_lb",0.014952614097682,2011
"global_3nm","art_fish",0.0155458540831968,2011
"global_3nm","light",0.0188806218734823,2011
"global_3nm","pel_hb",0.0206519080846994,2011
"global_3nm","uv",0.0346641075553148,2011
"global_3nm","dem_nondest_hb",0.037982494745485,2011
"global_3nm","organic",0.0481730207428965,2011
"global_3nm","dem_dest",0.0489253110101814,2011
"global_3nm","direct_human",0.0946174139967865,2011
"global_3nm","shipping",0.12359896967243,2011
"global_3nm","nutrient",0.162768841283107,2011
"global_3nm","oa",0.200899484091524,2011
"global_3nm","slr",0.238683019744171,2011
"global_3nm","sst",0.27701971811365,2011
