"rgn_id","pressure","value","year"
"global","light",0.00025295805797157,2008
"global","dem_nondest_lb",0.000857337213912198,2008
"global","art_fish",0.000920686208576533,2008
"global","pel_lb",0.00102244724383742,2008
"global","organic",0.00103958348998174,2008
"global","direct_human",0.00142176667510184,2008
"global","dem_nondest_hb",0.00195134058016099,2008
"global","pel_hb",0.00304278381555232,2008
"global","nutrient",0.0032826066086311,2008
"global","dem_dest",0.00328732548844547,2008
"global","slr",0.00766439101344128,2008
"global","shipping",0.108649953276424,2008
"global","sst",0.347992336010302,2008
"global","oa",0.360856670982733,2008
