"rgn_id","art_fish_2013","dem_dest_2013","dem_nondest_hb_2013","dem_nondest_lb_2013","direct_human_2013","light_2013","nutrient_2013","oa_2013","organic_2013","pel_hb_2013","pel_lb_2013","shipping_2013","slr_2013","sst_2013","rgn_name","eez_avg","nm3_avg","chi_2103"
11,1.4960049606043e-06,0.00143324202935025,0,0,0.0602919927047367,0.000946121679927374,0,0.22491399978829,0,0.00168977316033736,0.00075258605372889,0.0512292842624149,0.249081660898095,0.390673627274793,"Marshall Islands",1.9575122254567e-06,0.000139663930603536,0.981013783553926
12,0,0,0,0,0,0.0032954681985851,0,0.21538543392872,0,0.000126273224709464,3.28011666005264e-05,0.197933850713588,0.030297142357148,0.580775190273236,"Wake Island",0,0,1.02784615652315
13,0.000116194561271907,7.88563380992809e-05,3.38637353294557e-05,0,0.0648549578988117,0.0188123800272091,0,0.250492367584006,0,0.000432722611694867,0.000286258954654372,0.169316762315621,0.0933367256581712,0.535438674237981,"Northern Mariana Islands and Guam",8.9900467714219e-06,0.00150015396626706,1.13319976357883
14,0.00580904214656472,0.0245858844727575,0.0119599891926693,0.000674976241787735,0.199991600306357,0.0914853921290893,0.416609287971474,0.164524375608701,0.166188937111518,0.0184121521120805,0.00182639403140423,0.458491079794112,0.179503318388872,0.243756854650869,"Taiwan",0,0,1.98381928316906
15,0.00354572749141449,0.0658525186248033,0.0489021486345359,0.00432863227887802,0.207231343036004,0.0068846356552475,0.0976056904288667,0.243763739096388,0.0184780747979155,0.132112504246819,0.0256910866150463,0.122775252321724,0.333638219343721,0.537807668040487,"Philippines",0.00307919700305933,0.029767602836572,1.84861724050696
16,0.000475722031959323,0.00336731161274216,0.00643327263269764,0.00362088917294402,0.0343389992616695,0.0070873959024131,0.150761913556954,0.0657157761623336,0.0203898234752795,0.000273780177344784,7.97135105140133e-05,0.0933363181216507,0.550132338990261,0.321734440602231,"Australia",0.000152730820515926,0.00349161186707219,1.25774769504533
17,1.98579633959335e-05,0.00056544025799763,0.000221898470171796,1.08210931996544e-06,0.0786103573213864,0.000751829427958257,0.0183050520255402,0.133230868813942,0.00253078718069311,0.00588976829644243,0.00320883472274835,0.0891997887122138,0.343571936490288,0.424360551337226,"Papua New Guinea",0.00037174576066879,0.00678761301288631,1.10046805333131
18,0.0123821216770852,0.00657310126601317,0.00731114958021265,9.86149273922461e-05,0.0882964873052151,0.0022688995000091,0.0231575607197045,0.178681931240632,0.0315962461343781,0.00490524858144484,0.00151540564346307,0.0921319005932259,0.323828486134024,0.843107160665353,"Fiji",3.79234471373539e-05,0.001568441700641,1.61072674097399
19,4.00863079570347e-05,0.000988254706218145,0,0,0.064683266137143,0.000953017536227966,0,0.180499219871412,0,0.00112588835736766,0.000481212258499516,0.0400109787396436,0.114280545060942,0.378909948206094,"Tuvalu",3.95915106036161e-08,9.63982697584602e-06,0.781972418291589
20,0.0041605651767038,0.0517090415131235,0.0296298198652761,0.00846633504225254,0.218271972476673,0.0930454342476173,0.340201055889537,0.0338337317026529,0.101687062944132,0.00692281954381269,0.00114725030793293,0.174107834683441,0.39783550235539,0.110618222529174,"South Korea",0.00325083454392111,0.0308099811561851,1.57163664888333
21,0.0114857766910688,0.0523783001163559,0.112364927752059,0.0156941396813256,0.253519739805993,0.00315712016655787,0.0854891503122327,0.00903784822805697,0.0616078095866042,0.0285558832612657,0.000608863724472718,0.0483816238863581,0.347237617414159,0.0857358529705523,"North Korea",0.0120403359401199,0.105470565075849,1.11525465336171
24,0.00379605556434048,0.188130303977412,0.0343293856385054,0.0379102815355374,0.122999532043038,0.0128397594078503,0.062166212626463,0.0713044440018809,0.00505136081857878,0.00125119716612203,0.00206456846758872,0.0578517847388305,0.456388426763723,0.142661350286232,"Cambodia",0.00186069232138065,0.0178293053802166,1.19874466259951
25,0.0237830644328677,0.0835720746198389,0.0280571357501606,0.00445461675008949,0.146349376864583,0.0550693302608988,0.363416998999679,0.106479199257272,0.0723659638808225,0.0142149468143462,0.00931556099687081,0.0885844426554782,0.493895748982849,0.263392977287057,"Thailand",0.00898265518201069,0.063759022531347,1.75295143776283
26,0.232839004742143,0.0670100971250091,0.139790443804946,0.00405431993549945,0.140915796674648,0.00281260667268816,0.110839491662635,0.225513698212381,0.00608695143873814,0.0923910983768114,0.0124638252998026,0.035715713284699,0.360604293100358,0.523511558467559,"Andaman and Nicobar",6.16395108046153e-05,0.00272430478397867,1.95454889846246
28,0.032612720729734,0.00712334167703021,0.00879240932221225,0.0162895244059412,0.145114744994203,0.00167830797553418,0.0749443842503437,0.19109109266743,0.00849879831763158,0.00512376684036889,0.00160689926650513,0.10051853949736,0.13912630468402,0.537099051669138,"Comoro Islands",0.000348242778630708,0.0160949814549026,1.26961988642127
29,0.00110487739825862,0.00492586934999856,0.00492538464389876,0.00668750882593428,0.201736753266137,0.0430637479482873,0,0.153638339438685,0,0.00819136832425421,0.0056620633914471,0.114822758709055,0.342905276953369,0.412061842161793,"Mayotte",0.000312338282299439,0.0164579742593609,1.29972579124812
30,0.000312099260031986,0.00104317176494409,0.00253311084353961,0.000203900993166661,0,0,0,0.204645603190769,0,0.00331197993110188,0.000246474731671201,0.0202546359192241,0.166299564269456,0.497003566351804,"Glorioso Islands",0,0,0.895854110501029
31,0.000115278308516565,0.00889546693188522,0.000161553167995217,5.68836175005894e-05,0.0298336090226155,0.00473759794880578,0.00149659176759425,0.143796909544448,0.000188109300096182,0.0060861972744576,0.000943341895717799,0.0507108621377581,0.206684459601745,0.51594011807739,"Seychelles",3.74866769026998e-06,0.000624973584780447,0.969646979632139
32,0.000181947389002914,0.00037007457204444,0.000149883594591976,7.76779999030435e-05,0.151070108033189,0.0904417844042519,0,0.23001259170349,0,0.00283160843092121,0.000578495451183293,0.254183934411514,0.108264562231383,1.13928648418161,"Reunion",9.13771113810704e-05,0.0144549702983532,1.97744915581577
33,0.000150538413455606,0.000652109916019378,0.000225352359867784,8.17165260452219e-06,0,0,0,0.208803013763963,0,0.00337196709675326,0.000292630977060193,0.0769410039133885,0.118373066983758,0.361772449816612,"Juan de Nova Island",0,0,0.770590303894033
34,0.000117888670055228,0.000614601441172948,0.000212765749148536,1.19728403995779e-06,0,0,0,0.158677370113195,0,0.00105438724545457,0.000232452256584605,0.0640257206903389,0.200255330717354,0.231148789582327,"Bassas da India",0,0,0.656340505034603
35,0.000191589641401841,0.000551268568258443,3.84953878061612e-07,1.46806542132034e-06,0,0,0,0.211505804146672,0,0.00177705522929188,0.000215774371538608,0.0404759068844904,0.0597663314948822,0.153023807825681,"Ile Europa",0,0,0.467509389052103
36,0.000162990387239371,0.000298110260262773,6.32257247394113e-07,4.68089591027076e-06,0,0,0,0.213151220748894,0,0.00227686355016228,0.00013086236047284,0.0664289183098904,0.0281225961707804,0.879766279328479,"Ile Tromelin",0,0,1.19034314503635
37,0.00411486605754731,0.000101297281729215,0.00249603930484098,2.75739939745874e-08,0.079198671958881,0.0178562786480056,0.133915457103503,0.182977148731186,0.160421386106591,0.0017013694484025,0.00059989162570619,0.162871032436938,0.190476657352461,0.728740410663513,"Mauritius",4.22002953409938e-05,0.0106945874733633,1.6654705342171
38,4.42346789338241e-05,2.31564968671103e-06,1.20800464196503e-06,2.6943294528228e-06,0,0.00808364222272615,0,0.142426878380135,0,0.00017700115357122,3.38211190390208e-05,0.00733463557175368,0.224661779795304,0.34291101077864,"British Indian Ocean Territory",0,0,0.725679219714866
39,0.00142109884400265,0.000713010085988474,0.00240712805667768,0.00229423981500959,0.106073083397276,0.00806463791923851,0,0.122331165601833,0,0.00136851378379179,0.0289681901216123,0.141975326062798,0.259388673291651,0.528805332361326,"Maldives",6.15641448424389e-06,0.000182585566762086,1.20381039974689
40,0.0263749766527683,0.0455848022341014,0.0999911766474075,0.000749165477920736,0.228433640107039,0.0303792236539232,0.557541912351792,0.0788190917253871,0.0432113254400825,0.0188339153491766,0.0039922561580058,0.124360587800478,0.371117150335094,0.184446979014652,"Sri Lanka",0.00259767610684575,0.109242452516763,1.81383620339838
41,0.0170589157443829,0.0431923263993883,4.98687121815636e-05,1.2615628100491e-05,0.125438354823339,0.0051322322712109,0.182494219276522,0.077030118592208,0.0550722618822231,4.4193711855383e-05,4.21484025647339e-05,0.0537791465737286,0.356900266820804,0.171934487897617,"Mozambique",0.00810944183081889,0.143511808743831,1.08818115695456
42,0.00523270190296842,0.0225253291723974,6.43700650375475e-07,5.83357912150137e-07,0.109534316657988,0.000997293482973961,0.0395738211618018,0.0967115559411944,0.00458019528873383,0.000127999860591878,0.000389302027228272,0.0304452733797485,0.344643527718215,0.325185216509244,"Madagascar",0.0022557070599453,0.0623556561011748,0.979947759946664
43,0.0272420241661266,0.00986365701789544,0.00196007398241759,0.000390450545356737,0.180673283087567,0.0119789845088119,0.523664963038869,0.100880956826901,0.125822451263391,0.00485961329702752,0.00272252523515018,0.00804700999431552,0.322648888319965,0.292267164981191,"Kenya",0.0124825837287201,0.255647655050787,1.6130220454852
44,0.00265174332969733,0.0252186269375526,2.31955931565432e-05,3.75910016110671e-05,0.0716862167322349,0.000708238222312141,0.0441658303624369,0.0574477217996674,0.0123788772553577,2.17644662550761e-05,1.92690266664896e-05,0.0186660074382281,0.341379442822595,0.199661616283413,"Somalia",0.00191488563307991,0.0501615753024891,0.774066141224583
45,0.00100564675254231,0.00270412072956273,0.0028071135653317,0.00204826729924276,0.0477993336242289,0.000463293658013177,0.000392590229182904,0.0305029755951822,3.16775003273674e-05,0.000290126971086625,0.000169165679885672,0.0585099362170529,0.383376806302734,0.193621769606468,"Eritrea",0.00347693002700493,0.0119049932796318,0.723722823939898
46,0.0103822510453593,0.00981340617183132,0.00227718774232096,0.000489208270820743,0.109006073578521,0.0214100773961308,1.6947814425243e-06,0.0904216444035878,0,0.0016006540640569,0.0014673676102712,0.0923490894192802,0.202507609510807,0.247574388088966,"Djibouti",0.00878307234533041,0.0240318658684417,0.789300652582861
47,0.024087932210949,0.0624900635064205,0.0239448969698703,0.00115697030678346,0.0940913784965612,0.0104573852356218,0.0670846076444093,0.0593483620985281,0.00740264797012712,0.0172677726024077,0.00572359790722587,0.172346540838205,0.314895469143864,0.220427274494854,"Yemen",0.00402504047421435,0.0826129745310746,1.08072489911776
48,0.0138556143363565,0.0490902167388983,6.07936996668172e-05,8.92593029765458e-06,0.0783151331288608,0.0539351839283425,0.0996955522152481,0.0480812057704641,0.00468333460778409,0.0188079969449187,0.00702572616841481,0.155088936986647,0.274200785463007,0.308628796943714,"Oman",0.000466294353194971,0.0117772318263088,1.1114782028316
49,0.0582583641850394,0.099199715843699,0.219078427604283,0.023945413825678,0.0426866032942939,0.00283515110272569,0.0149203398546729,0.0619608450475984,0.00091752401678614,0.0652998448381924,0.0134330221275686,0.12267916360613,0.303731909534516,0.460237607792428,"Sudan",0.00900604174103595,0.0413527840151851,1.4891839306438
50,0.0687080054862214,0.105441095391574,0.092935823701632,0.0531697856240624,0.0739193930704909,0.0463647269436295,0.13920519438246,0.0633724426525474,0.00711334537000698,0.0438002317490898,0.0105850901909838,0.149362702689834,0.373473973898514,0.373949004735879,"Saudi Arabia",0.00462325895398066,0.022321450346881,1.60140081556985
51,0.0277101772192964,0.0513382859346166,0.164883866619378,0.0132380660279011,0.221042029606178,0.147980207217188,0.198065156343596,0.0478463434996229,0.0355775188247556,0.0171357150584754,0.00475485473139017,0.189198238377867,0.292803051284864,0.221003265698437,"Kuwait",0.0202555980390803,0.0733186812227377,1.63257677708752
52,0.0363575293750091,0.110162696344356,0.146628738660416,0.194221801893756,0.180622337366705,0.241202582269338,0.195826038250987,0.0312300242668559,0.0180454391886948,0.0101845528131714,0.00542858707671807,0.0900892053049442,0.42949711375723,0.0990275183187791,"Bahrain",0.0107844770032228,0.0437406701659768,1.78852416505855
53,0.0214425128614853,0.359220901660576,0.00820887411282618,0.00223212654188816,0.127103085062234,0.0134264190185383,0.350955663281691,0.0275671741642994,0.0997903565048122,0.0459172229668837,0.0124776514389671,0.092513025370519,0.374329035651638,0.22207984709814,"Pakistan",0.00955723272932522,0.201178062732056,1.75726389539479
54,0.0133016353957436,0.0318264160192632,0.00268329977214723,0.0143085036036137,0.121337379711595,0.1138610486509,0.119272057285081,0.0381872728894838,0.0202264567107001,0.00372190096846005,0.00368990748073646,0.214881628228651,0.40247320477386,0.175152820821646,"United Arab Emirates",0.00874592097480778,0.0314008242111106,1.2749235331984
55,0.00249897660082462,0.0119530081071545,0.000926494803675702,0.000831726065531454,0.0900853024561356,0.0193059963989438,0.0987156276502519,0.357676553803514,0.0457898844876378,0.0140245727442229,0.00179062962529773,0.345248608006481,0.0554885734992875,0.216624631297728,"Azores",9.6582107863656e-06,0.00137770991891215,1.26096058652133
56,0.000654294861411184,0.00169219346057782,0,0,0.0958662651619192,0.00525497849730771,0.0282664857012901,0.123859310303034,0.00257090766847898,0.00146970682218745,0.000756436208204136,0.171899606635629,0.130335662530632,1.15465808755645,"Cape Verde",4.56976729626375e-05,0.00381819052182055,1.71728393559877
57,0.000412861669648871,0.0180442990780388,0.00124102721063312,0.00136011672874468,0.06513066221489,0.0269504956419716,0.0419281910427891,0.363632749361492,0.0172066233227518,0.0264857544944744,0.0020239514000106,0.259068738288954,0.0687344517342551,0.524432186775035,"Madeira",2.19451126392389e-05,0.00367739575289335,1.4166521071997
58,0.000352412533497294,0.0170157761061261,0.0142449755707379,0.00656841028403401,0.133479814151947,0.045923548614334,0.110095815148026,0.283215597954553,0.0199147370103073,0.0333403875679088,0.00691590595934641,0.376804994654422,0.135799866270527,0.768718534466862,"Canary Islands",0.000206266398168806,0.00920998642826505,1.9523907761632
59,0.000159392431372781,0.0286467195906156,0.038757887780577,0.00643079782550266,0.27786625775216,0.307391397771146,0.36836223836638,0.0722140519203042,0.0945618503759787,0.00150317016270679,0.0013376719272825,0.384041096023518,0.173988736808586,0.0609803790253379,"Belgium",0.0121567058825999,0.0727075723160256,1.8162416439834
60,1.48253619195327e-05,0.0161280764283937,0.000854312295922924,0.00113469193777104,0.197377981669312,0.167905729682689,0.318443870735825,0.276968415860736,0.0802814116650218,0.0171693989754988,0.00377537078040421,0.711047772420656,0.101207553520115,0.503464487577797,"Gibraltar",0.00845582397584648,0.0285306235416493,2.39577390950754
61,0.00926843461498523,0.0775633749238753,0.015744542324676,0.00145470590449618,0.179885349318427,0.0438819775490334,0.262831899002388,0.191557516744386,0.077163913158375,0.0126849888745894,0.0131267644335331,0.248137856804722,0.308970873297621,0.375315371637352,"Tunisia",0.00625254481706607,0.0613829252386165,1.81758756891404
62,0.000196289160350141,0.140482338142504,0.063263117429436,0.0659081203171537,0.225479797970108,0.0464248236211723,0.435437137522603,0.174858005760269,0.138679530845211,0.110508508890965,0.100161848628703,0.22069158065016,0.244893761251414,0.336880211453826,"Morocco",0.00638302787794953,0.139471301218501,2.3038650730229
63,0.00666451646646636,0.0359508999027499,0.0120145731051556,0.00515676973150571,0.0519747994608008,0.00861374154537426,2.46194969871788e-06,0.0567322946610556,2.81200424419706e-07,0.0199883874279265,0.0113730946679065,0.185290291548,0.383455661569462,0.200898887142199,"Western Sahara",4.64688549561898e-05,0.00127079259900272,0.978116660282369
64,0.114612093463079,0.0294913094917465,0.00641285980715165,0.00545393360691882,0.0457833306529205,0.00563665052997398,0.0282764036644674,0.0376837682297335,0.00457585565902498,0.0832475200801788,0.0218440815316945,0.105065437952737,0.317858682845819,0.408395486072645,"Mauritania",0.00218350331252579,0.0429105260615099,1.21433741490295
65,0.130464534737228,0.0682330421010751,0.00124384943270221,0.000947454971638068,0.301161879160273,0.0561654408440346,0.502207274123381,0.0546408246865305,0.156366191061001,0.0256769496940194,0.0517938814509117,0.181236686405,0.355366448600461,0.283217749653721,"Gambia",0.00982281752796818,0.394643832251107,2.16872220562668
66,0.0916569737505886,0.076856692542647,0.00178107305525426,0.00237403906508733,0.258600839710765,0.036773603711152,0.262907397805335,0.0603688027259112,0.0449541029572854,0.0161830490611135,0.0376644535876572,0.211243342836863,0.39071580602955,0.305417228784136,"Senegal",0.00959326197850392,0.319990637713397,1.79749740584785
67,0.00778240429016226,0.0251471376722055,0.000563778876280775,5.80647841687148e-05,0.108992410890157,0.0612891367502176,0.151598326047383,0.211949893030835,0.0244448184736586,0.0101909011886274,0.00273996425790737,0.186990717237911,0.332826590276509,0.522056517807711,"Libya",0.0007216862743273,0.0187681645751578,1.64663066194583
68,0.0013503269193841,0.00820629818033632,0.00488273989450296,0.00364726010294827,0.259274607401818,0.107325077501599,0.165072907554149,0.371242249975327,0.0390495277707574,0.00318127256445372,0.00207310706623959,0.689689217399561,0.167723874285422,0.597360130077209,"Malta",0.000354251446705969,0.0193098729220719,2.42007859424186
69,1.6162399366939e-05,0.00137233943443121,0.000655479663028608,6.27437158296424e-05,0.120822623699809,0.0285836948854024,0.486456787778316,0.0887463557628231,0.163403294864207,0.00901884258256141,0.00352946830654806,0.209731908328242,0.20076976922824,0.196770377397903,"Latvia",0.00778784348314177,0.0592433771972341,1.50993984707549
70,3.33473546960849e-05,0.00127322411405092,0.000450631885249651,8.38820667573296e-05,0.100282032124998,0.0218537868295036,0.203184913410724,0.119365536634086,0.0209392238472584,0.0115669629988851,0.00243301909352378,0.184859663296494,0.189494804046311,0.247000818373743,"Estonia",0.00329419704168933,0.0106081519454983,1.1028218462469
71,0.00024972324261883,0.000584991639607186,0.000806198292891407,0.00914732310529958,0.16649795940535,0.047030812498704,0.667934089273471,0.167949947917181,0.0623757378628066,0.00251526929341676,5.86680118385561e-06,0.400082940455257,0.355922193473255,0.689105465610596,"Bulgaria",0.00197576257923674,0.0338445734542251,2.57020851838571
72,0.000173744820296468,0.000251511219240477,0.000435224315899016,0.00316006101220203,0.132075667971301,0.0470212902959743,0.603617323604174,0.169759644796035,0.196471197069338,0.00356795478506523,0.000128724540865412,0.361724576627074,0.351698241863315,0.658251968355299,"Romania",0.0124662727468055,0.175849141341773,2.52833713142371
73,0.0106404663890632,0.0371153745780515,0.0376750245097288,0.0266217231686866,0.0200242144469177,0.00456857474037614,0.0291497852104242,0.370416639589349,0.0107350297665673,0.0395842817227305,0.00277353153609828,0.0358809439179609,0.156463481837077,0.277408114414498,"Russia",0.000344275581838144,0.00649314709745979,1.0590197820364
74,3.93953029928799e-06,0.0122243156025835,0.000188722920969061,0.00622564052801797,0.139319039200262,0.0414476661116726,0.235139294089349,0.61623111113265,0.0775629512185196,0.0038352322987159,0.00543485872234845,0.208027865249984,0.254130912972714,0.793280874880316,"Georgia",0.00534824916652116,0.0560067757507861,2.39305242344897
75,9.60719409541943e-06,0.00903832715311569,0.0552804852893237,0.00907933839835817,0.165082415182673,0.0174862061585982,0.586715307147249,0.384384416384773,0.323964394698102,0.00332358027488887,0.00240101403983169,0.204689971257071,0.426096854810165,0.438572604135637,"Ukraine",0.0112293512468151,0.0795945519613854,2.62612452439443
76,0.00757053188350239,0.0450922144373115,0.0225443722158188,0.0144525646513063,0.159241797240888,0.0487664255443338,0.499676351222294,0.286025256000742,0.168896331181408,0.0359692890019292,0.021954187728328,0.408847724229836,0.275344650114088,0.853319875676542,"Turkey",0.0120326621947688,0.0827550106564352,2.84770157054898
77,0.0070810960418166,0.0244251568404718,0.019513008243286,0.00481162260173668,0.0963291679806721,0.0630162450304701,0.502927375164991,0.0697745149153247,0.129055094496305,0.0133602454632774,0.0154438695162016,0.215033619262068,0.225865024460348,0.828703311121906,"Syria",0.010343176704718,0.0762966397454214,2.21533935032436
78,0.0134208207697088,0.0211407060550995,0.0122987525829053,0.00691691569101777,0.22041086858768,0.147429539989784,0.545532919539032,0.0856837073505515,0.238494957941008,0.0204960426584248,0.00854978339820072,0.303594724658581,0.147979655630773,0.98664937058259,"Lebanon",0.0136481148265338,0.148152620001192,2.75859876575987
79,0.00417622923930122,0.028429049752201,0.0169423673551254,0.00485441110911679,0.291272421166279,0.283182192263387,0.920763227806156,0.0286745833211681,0.234578036576595,0.00466358081886862,0.0023660487874501,0.204458189632568,0.449772715078232,0.372795588029109,"Israel",0.0248363859333874,0.377970362913519,2.84692864117875
80,0.00294985953536856,0.0178491083520016,0.00732414603168465,0.00339549489347976,0.121381468897193,0.0264856636109918,0.174655220549379,0.296823822373693,0.0276743068858779,0.00595416712044085,0.00325995221574605,0.485016024520566,0.204929686226922,1.13960494147238,"Greece",0.00178248813736445,0.0119831134789398,2.51730386268512
81,0.00177109521948252,0.0220809215181773,0.0035845327316292,0.00050770109742649,0.122638314090221,0.0405836957371976,0.215928393842993,0.139754996155419,0.0312335786728101,0.00619122895251126,0.00206349612528598,0.33015469335569,0.205610015178197,1.08128598963955,"Cyprus",0.000384642844635682,0.00763542795837126,2.20338865160855
82,0.00416557066406169,0.00559703797426647,0.0147621555091279,0.00255724020202511,0.188569084824974,0.030517749942299,0.542504496591682,0.197317264843851,0.122102719045579,0.00330436452530073,0.000794622958398513,0.273850594736588,0.342866151613086,0.367049682373777,"Albania",0.019074490926376,0.0790811832701223,2.09595873665962
84,0.00788611065473501,0.0188185562724599,0.0883850686953216,0.000949458788186072,0.263885886865618,0.0812989510054252,0.302136918364834,0.328255090762155,0.453638112932877,0.0559920139618149,0.0211971038971792,0.521783955309945,0.143970929030271,0.421322261951902,"Algeria",0.0102435304328185,0.141577006928647,2.70952041939188
85,0.00682549864306744,0.00457678411648517,1.14934632146986e-05,0.00106051193674541,0.0208354043973491,0.00318255932258733,0,0.132706222226682,0,0.00120982353379035,0.000649586324566818,0.0353067879742711,0.109516222094525,0.732814099661188,"Ascension",4.38967723561458e-08,4.0262837905506e-05,1.04869499871497
86,0,0.000137011579036797,0.000113624753695066,1.75214470611725e-05,0.0457195753788019,0.00195002726388055,0,0.2055499169782,0,0.0016758055471537,4.01015595789852e-05,0.0757230257736398,0.0847541136013997,0.110141693744446,"Saint Helena",2.71155494892929e-07,0.000191736959294014,0.525822420089276
88,4.30775725280405e-05,0.00398268227669716,0.000235320383490211,0.00156047032996849,0.00252197555718833,0,0,0.351161741790341,0,0.00359485516109945,0.000130630641758846,0.0656654451789648,0.0628028618935369,1.43556873169533,"Tristan da Cunha",8.4260841444196e-09,4.32823951566003e-06,1.92726779488997
89,2.27488108900864e-06,0.00153270308723995,2.25638849284919e-08,0.00204566707367838,0,8.43909511818855e-06,0,0.469411792258904,0,0.0170196385465808,1.08788625631657e-05,0.0344105642334133,0.139389372369859,0.603164407986286,"South Georgia and the South Sandwich Islands",0,0,1.26699575971824
90,0,4.46506828896567e-06,0,1.76836695526232e-05,0,0,0.193095111780812,0.445933115444606,0.0370922965699627,0,0,0.0692540411896344,0.0821263003009784,0.452482075338499,"Prince Edward Islands",0,0,1.28000509399402
91,0,2.63435823855434e-06,0,0.000235379179848408,0,0,0,0.499251199283619,0,1.14243815793228e-08,7.21945629943055e-09,0.0864541859722185,0.0629758905601917,0.365334739625374,"Crozet Islands",0,0,1.01425404749856
92,1.7297768501078e-07,1.26985952118283e-07,2.72270285807565e-07,5.59664632599605e-08,0,0,0,0.269058599593533,0,0.000277105881026932,1.77886866429563e-05,0.0651857565234231,0.0335190833374194,0.527799548300462,"Amsterdam Island and Saint Paul Island",0,0,0.895858508006782
93,3.19510517881607e-05,0.00140200990175959,0,0.00605281164463,0,0,0,0.385145261345291,0,3.4595740708147e-06,2.13708283232736e-06,0.0419691172209324,0.307435756397125,0.354677935361427,"Kerguelen Islands",0,0,1.09672044091866
94,4.28902755488924e-05,0.00416208748009965,0,0.00424559136287176,0,0,0,0.42775869573156,0,3.84911274414619e-05,2.62629863168297e-05,0.00192738551646471,0.173493439540977,0.645264928518307,"Heard and McDonald Islands",0,0,1.25695977761632
95,9.48820542832314e-06,0.0278969689484615,1.67537708895388e-06,6.99939386128128e-05,0.0033273126535394,0.000234649684688957,0,0.125773221907605,0,0.000128722289645233,0.000632728854979294,0.00738605562724269,0.385757262182132,0.0681455208313722,"Falkland Islands",3.07436992074173e-07,1.30208749773239e-05,0.619363600567877
96,0.201244639618625,0.0814167377041024,0.000206811357707746,0.000173801638989696,0.169077432184272,0.00604032410836256,0.41469424078239,0.0907430552993695,0.0832059627705105,0.0151540188080393,0.0057053351023239,0.105896104938982,0.427001238800821,0.261189808779517,"Sierra Leone",0.00362882651651125,0.135183591446192,1.86174951279142
97,0.00855254890725598,0.0140572879366291,0.0121363859529034,0.00952123566818941,0.0475527782379217,0.00609682894250426,0.251400488834079,0.0332956578956057,0.0232747093870621,0.00161049716038053,0.0010580155822308,0.122701185977796,0.398273201124344,0.160500029918285,"Liberia",0.00366996252428816,0.18697706323462,1.09003085122615
