"rgn","pressure","value","year"
"global","chi",0.734617229066639,2003
"global","chi",0.775686281309557,2004
"global","chi",0.849723367311039,2005
"global","chi",0.881927537641644,2006
"global","chi",0.909385201915443,2007
"global","chi",0.932034485660603,2008
"global","chi",0.992499180573695,2009
"global","chi",1.07295617760585,2010
"global","chi",1.09206334777699,2011
"global","chi",1.10211349535649,2012
"global","chi",1.11532638584965,2013
