"rgn_id","pressure","value","year"
"global","benthic_str",1.95702211967517e-06,2013
"global","light",0.000350185119447463,2013
"global","pel_lb",0.000963223903832792,2013
"global","organic",0.00107507782391318,2013
"global","direct_human",0.00144306230021446,2013
"global","dem_nondest_lb",0.00194257256707877,2013
"global","dem_nondest_hb",0.00330405984236577,2013
"global","nutrient",0.00341036219033984,2013
"global","art_fish",0.00364847969722635,2013
"global","dem_dest",0.00576310080776986,2013
"global","pel_hb",0.0103353771962569,2013
"global","slr",0.0119934753264453,2013
"global","shipping",0.123089531792789,2013
"global","oa",0.382033263852343,2013
"global","sst",0.566691919339698,2013
