"rgn_id","pressure","value","rgn_name"
1,"art_fish",-3.87197549429552e-06,"Cocos Islands"
2,"art_fish",-3.4144264332116e-05,"Christmas Island"
3,"art_fish",-1.2980345042527e-05,"Norfolk Island"
4,"art_fish",0,"Macquarie Island"
5,"art_fish",-0.000165354810344948,"New Caledonia"
6,"art_fish",-7.14535607221094e-05,"Vanuatu"
7,"art_fish",0.000244974901120493,"Solomon Islands"
8,"art_fish",-2.48116620072658e-05,"Palau"
9,"art_fish",-7.76317997972122e-05,"Micronesia"
10,"art_fish",1.82339924288324e-05,"Nauru"
11,"art_fish",0.000460546490021331,"Marshall Islands"
12,"art_fish",-3.58491737533406e-05,"Wake Island"
13,"art_fish",3.95330428462379e-06,"Northern Mariana Islands and Guam"
14,"art_fish",3.67578044077927e-06,"Taiwan"
15,"art_fish",-0.000440989521701249,"Philippines"
16,"art_fish",-5.0497702151036e-05,"Australia"
17,"art_fish",-0.000796038791695894,"Papua New Guinea"
18,"art_fish",-0.000100443382678501,"Fiji"
19,"art_fish",-0.000322126366317908,"Tuvalu"
20,"art_fish",-0.000240529394436787,"South Korea"
21,"art_fish",-0.000362523400386995,"North Korea"
24,"art_fish",2.44110625870237e-05,"Cambodia"
25,"art_fish",-0.000535776290439274,"Thailand"
26,"art_fish",-0.000157938373337997,"Andaman and Nicobar"
28,"art_fish",-0.000103440143421605,"Comoro Islands"
29,"art_fish",-1.64984357065699e-06,"Mayotte"
30,"art_fish",-6.13340045837555e-05,"Glorioso Islands"
31,"art_fish",4.0649176831167e-05,"Seychelles"
32,"art_fish",1.00558633732376e-05,"Reunion"
33,"art_fish",-0.000187861740313835,"Juan de Nova Island"
34,"art_fish",6.05609324147976e-05,"Bassas da India"
35,"art_fish",5.89691708802259e-05,"Ile Europa"
36,"art_fish",-2.07686733810773e-05,"Ile Tromelin"
37,"art_fish",-1.34510025606671e-05,"Mauritius"
38,"art_fish",8.51654907302078e-05,"British Indian Ocean Territory"
39,"art_fish",-1.90463773493201e-05,"Maldives"
40,"art_fish",-9.05672342653845e-05,"Sri Lanka"
41,"art_fish",-5.07687146560683e-05,"Mozambique"
42,"art_fish",-0.000161247923936489,"Madagascar"
43,"art_fish",-0.000458377053146626,"Kenya"
44,"art_fish",-8.35301098789632e-06,"Somalia"
45,"art_fish",0.000164318787619731,"Eritrea"
46,"art_fish",-0.00377685125739365,"Djibouti"
47,"art_fish",-0.000161813142241782,"Yemen"
48,"art_fish",-5.23838815769043e-05,"Oman"
49,"art_fish",-0.000795631387655611,"Sudan"
50,"art_fish",-0.000366051065532026,"Saudi Arabia"
51,"art_fish",-0.000378680985381326,"Kuwait"
52,"art_fish",-0.000225833865929365,"Bahrain"
53,"art_fish",-0.000128192724694221,"Pakistan"
54,"art_fish",-0.000205041091651649,"United Arab Emirates"
55,"art_fish",-2.51989207874278e-05,"Azores"
56,"art_fish",4.2012118871466e-05,"Cape Verde"
57,"art_fish",-2.57393912489768e-05,"Madeira"
58,"art_fish",-3.73888288450988e-05,"Canary Islands"
59,"art_fish",-0.000742621343805397,"Belgium"
60,"art_fish",0.000262694377367126,"Gibraltar"
61,"art_fish",0.000102284929013263,"Tunisia"
62,"art_fish",-6.17444782277869e-05,"Morocco"
63,"art_fish",-4.7431557309568e-05,"Western Sahara"
64,"art_fish",-0.000202525546803214,"Mauritania"
65,"art_fish",-1.38916994275215e-05,"Gambia"
66,"art_fish",0.000183112510196998,"Senegal"
67,"art_fish",-0.000360819162140627,"Libya"
68,"art_fish",-2.89880324287555e-05,"Malta"
69,"art_fish",-0.000583423341613864,"Latvia"
70,"art_fish",-0.000390503407620595,"Estonia"
71,"art_fish",-0.00032912311614135,"Bulgaria"
72,"art_fish",-0.000104275933523499,"Romania"
73,"art_fish",-4.30500952616302e-05,"Russia"
74,"art_fish",-0.000315992474194388,"Georgia"
75,"art_fish",-0.000588957924061479,"Ukraine"
76,"art_fish",-0.000304178296739321,"Turkey"
77,"art_fish",-0.000327975168030826,"Syria"
78,"art_fish",-0.000429367103234275,"Lebanon"
79,"art_fish",-0.000348078092488458,"Israel"
80,"art_fish",-0.000222896411340095,"Greece"
81,"art_fish",5.36855758822721e-05,"Cyprus"
82,"art_fish",-0.00203851005046367,"Albania"
84,"art_fish",-0.00048847787595079,"Algeria"
85,"art_fish",9.81025890576949e-06,"Ascension"
86,"art_fish",2.35944925074787e-07,"Saint Helena"
88,"art_fish",6.71211933009906e-06,"Tristan da Cunha"
89,"art_fish",0,"South Georgia and the South Sandwich Islands"
90,"art_fish",0,"Prince Edward Islands"
91,"art_fish",0,"Crozet Islands"
92,"art_fish",-1.06762780682818e-05,"Amsterdam Island and Saint Paul Island"
93,"art_fish",0,"Kerguelen Islands"
94,"art_fish",0,"Heard and McDonald Islands"
95,"art_fish",-6.56077101939073e-06,"Falkland Islands"
96,"art_fish",-0.000113984819386948,"Sierra Leone"
97,"art_fish",-0.000243011872035668,"Liberia"
98,"art_fish",-0.000865101905793003,"Togo"
99,"art_fish",-0.000862467280819099,"Benin"
100,"art_fish",-0.00086051651954449,"Republique du Congo"
101,"art_fish",-0.000266310836444588,"Namibia"
102,"art_fish",-8.93793700792234e-05,"South Africa"
103,"art_fish",-9.80913663629534e-05,"Sao Tome and Principe"
104,"art_fish",-0.000157457753047901,"Equatorial Guinea"
105,"art_fish",0,"Bouvet Island"
106,"art_fish",-8.60419525275383e-05,"Ghana"
107,"art_fish",3.32700029952574e-05,"Clipperton Island"
108,"art_fish",5.6392383950017e-05,"Bermuda"
110,"art_fish",-0.000105009285046706,"Bahamas"
111,"art_fish",-2.69537143538244e-05,"Turks and Caicos Islands"
112,"art_fish",-0.000157310605212989,"Cuba"
113,"art_fish",7.73276197928555e-05,"Cayman Islands"
114,"art_fish",-0.00148066079677053,"Haiti"
115,"art_fish",-0.000197189632816756,"Dominican Republic"
116,"art_fish",-3.18530612152093e-06,"Puerto Rico and Virgin Islands of the United States"
117,"art_fish",9.86294435673758e-06,"British Virgin Islands"
118,"art_fish",5.87382464878207e-06,"Anguilla"
119,"art_fish",-0.000827025530064269,"Saint Kitts and Nevis"
120,"art_fish",-0.000143834220931246,"Antigua and Barbuda"
121,"art_fish",-9.49337059671216e-06,"Montserrat"
122,"art_fish",-0.000229371384986262,"Saint Lucia"
123,"art_fish",-3.07807591293014e-05,"Dominica"
124,"art_fish",8.88978161899325e-06,"Barbados"
125,"art_fish",-0.000247263531865026,"Grenada"
126,"art_fish",-0.000245223679088713,"Trinidad and Tobago"
127,"art_fish",-0.000266059900416532,"Saint Vincent and the Grenadines"
129,"art_fish",-0.000464822585725345,"Panama"
130,"art_fish",-5.74020285933586e-05,"Costa Rica"
131,"art_fish",-0.00184648416594968,"Nicaragua"
132,"art_fish",-0.000330272169940062,"Colombia"
133,"art_fish",-0.000331517729006333,"Honduras"
134,"art_fish",-0.000135069530956767,"El Salvador"
135,"art_fish",-0.00013304486637328,"Mexico"
136,"art_fish",-0.000173702368658753,"Guatemala"
137,"art_fish",-8.88031990109451e-05,"Ecuador"
138,"art_fish",-0.000284553142175785,"Peru"
139,"art_fish",-0.000313931294216575,"Venezuela"
140,"art_fish",2.10028597032911e-05,"Guadeloupe and Martinique"
141,"art_fish",1.8079518932146e-05,"Faeroe Islands"
143,"art_fish",1.25325253367597e-08,"Iceland"
144,"art_fish",3.7184339188432e-05,"Jan Mayen"
145,"art_fish",-6.40265979372595e-05,"Greenland"
146,"art_fish",0,"Pitcairn"
147,"art_fish",-9.8244083087239e-05,"French Polynesia"
148,"art_fish",-1.94803494384837e-05,"Line Islands (Kiribati)"
149,"art_fish",4.41740311945883e-07,"Jarvis Island"
150,"art_fish",-1.6577653523648e-05,"Palmyra Atoll"
151,"art_fish",-5.8826754080289e-06,"American Samoa"
152,"art_fish",-0.000668370383172919,"Samoa"
153,"art_fish",0,"Cook Islands"
154,"art_fish",0,"Niue"
155,"art_fish",-3.50297483694724e-05,"Tonga"
156,"art_fish",0,"Tokelau"
157,"art_fish",-4.82643618911628e-05,"Phoenix Islands (Kiribati)"
158,"art_fish",2.44415102003151e-05,"Howland Island and Baker Island"
159,"art_fish",9.77423157738395e-06,"Johnston Atoll"
161,"art_fish",-0.000143256220790778,"Wallis and Futuna"
162,"art_fish",-2.94795295366294e-05,"New Zealand"
163,"art_fish",-6.41793764662367e-05,"United States"
164,"art_fish",-0.00468061506739517,"Belize"
166,"art_fish",9.48370986425938e-05,"Jamaica"
167,"art_fish",-5.32121872201972e-05,"Guyana"
168,"art_fish",1.09390522219939e-05,"Suriname"
169,"art_fish",0.000206183503154475,"French Guiana"
171,"art_fish",-9.22747661752784e-05,"Brazil"
172,"art_fish",-0.000100432598897905,"Argentina"
173,"art_fish",-0.000129834448188595,"Uruguay"
174,"art_fish",-0.000116418312578885,"Finland"
175,"art_fish",-0.000125396200465973,"Denmark"
176,"art_fish",3.62630947740638e-05,"Germany"
177,"art_fish",-1.59330133014646e-05,"Netherlands"
178,"art_fish",6.90039724468041e-05,"Poland"
179,"art_fish",-0.000402130431588035,"France"
180,"art_fish",-0.000163713102078165,"United Kingdom"
181,"art_fish",-0.000110818809758852,"Ireland"
182,"art_fish",-0.000102813546572929,"Spain"
183,"art_fish",-4.01470699268692e-05,"Portugal"
184,"art_fish",-0.000332844172601019,"Italy"
185,"art_fish",-1.52496141692241e-05,"Monaco"
186,"art_fish",5.02577122370124e-05,"Montenegro"
187,"art_fish",-2.84943675778217e-06,"Croatia"
188,"art_fish",-0.00316980285894905,"Slovenia"
189,"art_fish",0.000324955217496721,"Lithuania"
190,"art_fish",-0.000131619002119785,"Qatar"
191,"art_fish",-0.000267708145019694,"Iran"
192,"art_fish",-0.00122431651012514,"Iraq"
193,"art_fish",0.000313691326914197,"Guinea Bissau"
194,"art_fish",1.80183660760697e-06,"Guinea"
195,"art_fish",-0.00023348403726366,"Ivory Coast"
196,"art_fish",-0.00162761397322642,"Nigeria"
197,"art_fish",-0.000592733110927715,"Cameroon"
198,"art_fish",-0.00195961888633656,"Gabon"
199,"art_fish",-6.896050342027e-05,"Democratic Republic of the Congo"
200,"art_fish",-0.000191367525521346,"Angola"
202,"art_fish",-0.000574998267204024,"Tanzania"
203,"art_fish",-8.40468815101742e-05,"India"
204,"art_fish",-0.000163136353262195,"Bangladesh"
205,"art_fish",-0.000549922634946601,"Myanmar"
206,"art_fish",-0.000339673491314989,"Malaysia"
207,"art_fish",-6.68437883151184e-05,"Vietnam"
208,"art_fish",-0.000767271998210094,"Singapore"
209,"art_fish",-0.000113528944265664,"China"
210,"art_fish",-0.000170765195786725,"Japan"
212,"art_fish",-6.34673702559309e-05,"Gilbert Islands (Kiribati)"
214,"art_fish",-0.000617474638599758,"Egypt"
215,"art_fish",-0.0087137712571438,"Jordan"
216,"art_fish",-0.000274930818118317,"Indonesia"
218,"art_fish",-8.70108759016531e-05,"Canada"
219,"art_fish",-0.000284442791010096,"Saint Pierre and Miquelon"
220,"art_fish",2.02949802846985e-05,"Sint Maarten"
221,"art_fish",0.000511542470954244,"Northern Saint-Martin"
222,"art_fish",-0.000224949547721932,"Sweden"
223,"art_fish",-0.000211441626584166,"Norway"
