"rgn_id","pressure","value","year"
"global","light",0.000170744241401893,2005
"global","pel_lb",0.00101113101895311,2005
"global","organic",0.00101701950744432,2005
"global","direct_human",0.00140687328283525,2005
"global","dem_nondest_lb",0.00189975596328014,2005
"global","dem_nondest_hb",0.00293467809655117,2005
"global","nutrient",0.00324040281622289,2005
"global","art_fish",0.00364623411807637,2005
"global","dem_dest",0.00597981747521243,2005
"global","slr",0.00671970049075849,2005
"global","pel_hb",0.00981449092260329,2005
"global","shipping",0.102078442756362,2005
"global","oa",0.335272812901401,2005
"global","sst",0.375077750933143,2005
