"rgn_id","pressure","value","year"
"global","light",0.00027649474846463,2007
"global","pel_lb",0.000976018566143812,2007
"global","organic",0.00106264988189388,2007
"global","direct_human",0.00141702582168108,2007
"global","dem_nondest_lb",0.00182070193620978,2007
"global","dem_nondest_hb",0.00294103727035917,2007
"global","nutrient",0.0033557353305319,2007
"global","art_fish",0.00365419817260766,2007
"global","dem_dest",0.00584823796411914,2007
"global","slr",0.00759106818973836,2007
"global","pel_hb",0.0112044185365506,2007
"global","shipping",0.106051018800525,2007
"global","oa",0.351957475674723,2007
"global","sst",0.411813978856484,2007
