"rgn_id","pressure","value","year"
"global_3nm","pel_lb",0.00510161595936637,2006
"global_3nm","light",0.0121636470841708,2006
"global_3nm","dem_nondest_lb",0.0232484461192004,2006
"global_3nm","pel_hb",0.0298801352627108,2006
"global_3nm","dem_nondest_hb",0.0303651910790326,2006
"global_3nm","dem_dest",0.0398601936116942,2006
"global_3nm","organic",0.0498944575787123,2006
"global_3nm","art_fish",0.0862977896155175,2006
"global_3nm","direct_human",0.09314049656277,2006
"global_3nm","shipping",0.113598109495519,2006
"global_3nm","slr",0.1535464437842,2006
"global_3nm","nutrient",0.156289036570089,2006
"global_3nm","oa",0.187261976604512,2006
"global_3nm","sst",0.233615882912851,2006
