"rgn_id","pressure","value","year"
"global","light",0.000330581860399201,2011
"global","organic",0.000996292257862965,2011
"global","pel_lb",0.00104943618711547,2011
"global","direct_human",0.00143501556179956,2011
"global","dem_nondest_lb",0.00182456405468315,2011
"global","dem_nondest_hb",0.00309810947032338,2011
"global","nutrient",0.00339462943273412,2011
"global","art_fish",0.00355325280200313,2011
"global","dem_dest",0.00570416035749342,2011
"global","pel_hb",0.00984475291578148,2011
"global","slr",0.00999101664269564,2011
"global","shipping",0.118297080256976,2011
"global","oa",0.371219866624829,2011
"global","sst",0.562026933937565,2011
